,Unnamed: 0,Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
17216,17216,17216,Jammu_Kashmir,1961,9,36.4,25.8,134.0,86.0,0.1,6.3,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1961.09,
17217,17217,17217,Jammu_Kashmir,1961,10,33.4,23.5,169.0,84.0,0.1,4.7,6.62,41946,404211.7,508367.2,22.68,89.07,6,1961.1,
17218,17218,17218,Jammu_Kashmir,1961,11,31.5,16.9,0.0,75.0,0.0,1.6,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1961.11,
17219,17219,17219,Jammu_Kashmir,1961,12,29.9,10.7,0.0,74.0,0.0,0.5,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1961.12,
17220,17220,17220,Jammu_Kashmir,1962,1,29.3,9.7,9.0,73.0,0.0,0.6,7.14,41946,404211.7,508367.2,22.68,89.07,6,1962.01,
17221,17221,17221,Jammu_Kashmir,1962,2,32.1,15.0,2.0,71.0,0.1,2.1,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1962.02,
17222,17222,17222,Jammu_Kashmir,1962,3,37.7,19.0,12.0,61.0,0.1,1.6,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1962.03,
17223,17223,17223,Jammu_Kashmir,1962,4,37.1,24.1,29.0,73.0,0.6,4.5,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1962.04,
17224,17224,17224,Jammu_Kashmir,1962,5,37.5,25.4,76.0,75.0,0.8,4.7,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1962.05,
17225,17225,17225,Jammu_Kashmir,1962,6,37.4,25.7,330.0,87.0,0.4,6.6,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1962.06,1.0
17226,17226,17226,Jammu_Kashmir,1962,7,37.2,26.5,258.0,86.0,0.3,6.1,3.93,41946,404211.7,508367.2,22.68,89.07,6,1962.07,
17227,17227,17227,Jammu_Kashmir,1962,8,33.4,25.8,327.0,88.0,0.2,6.2,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1962.08,1.0
17228,17228,17228,Jammu_Kashmir,1962,9,34.4,25.7,124.0,86.0,0.2,6.1,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1962.09,
17229,17229,17229,Jammu_Kashmir,1962,10,33.5,23.0,132.0,80.0,0.1,4.3,6.62,41946,404211.7,508367.2,22.68,89.07,6,1962.1,
17230,17230,17230,Jammu_Kashmir,1962,11,32.4,16.8,0.0,76.0,0.0,0.6,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1962.11,
17231,17231,17231,Jammu_Kashmir,1962,12,29.4,12.6,0.0,78.0,0.0,1.4,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1962.12,
17232,17232,17232,Jammu_Kashmir,1963,1,28.9,10.7,0.0,86.0,0.2,1.2,7.14,41946,404211.7,508367.2,22.68,89.07,6,1963.01,
17233,17233,17233,Jammu_Kashmir,1963,2,36.9,15.7,0.0,74.0,0.0,1.0,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1963.02,
17234,17234,17234,Jammu_Kashmir,1963,3,37.3,19.8,0.0,62.0,0.4,3.1,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1963.03,
17235,17235,17235,Jammu_Kashmir,1963,4,37.3,22.5,107.0,74.0,0.7,5.2,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1963.04,
17236,17236,17236,Jammu_Kashmir,1963,5,37.4,24.7,95.0,76.0,0.8,5.4,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1963.05,
17237,17237,17237,Jammu_Kashmir,1963,6,37.3,25.9,506.0,84.0,0.8,6.2,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1963.06,1.0
17238,17238,17238,Jammu_Kashmir,1963,7,36.3,26.3,394.0,87.0,0.5,6.6,3.93,41946,404211.7,508367.2,22.68,89.07,6,1963.07,1.0
17239,17239,17239,Jammu_Kashmir,1963,8,37.2,26.1,265.0,88.0,0.3,6.6,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1963.08,
17240,17240,17240,Jammu_Kashmir,1963,9,35.5,25.8,433.0,87.0,0.4,6.6,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1963.09,1.0
17241,17241,17241,Jammu_Kashmir,1963,10,36.7,24.3,378.0,84.0,0.2,5.1,6.62,41946,404211.7,508367.2,22.68,89.07,6,1963.1,1.0
17242,17242,17242,Jammu_Kashmir,1963,11,32.2,18.3,0.0,81.0,0.1,2.1,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1963.11,
17243,17243,17243,Jammu_Kashmir,1963,12,30.0,13.9,0.0,83.0,0.2,1.4,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1963.12,
17244,17244,17244,Jammu_Kashmir,1964,1,30.9,12.8,0.0,83.0,0.1,1.1,7.14,41946,404211.7,508367.2,22.68,89.07,6,1964.01,
17245,17245,17245,Jammu_Kashmir,1964,2,34.7,17.0,34.0,82.0,0.4,2.7,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1964.02,
17246,17246,17246,Jammu_Kashmir,1964,3,37.2,21.9,44.0,78.0,0.5,2.6,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1964.03,
17247,17247,17247,Jammu_Kashmir,1964,4,37.6,24.0,143.0,75.0,0.9,5.2,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1964.04,
17248,17248,17248,Jammu_Kashmir,1964,5,37.5,25.4,92.0,75.0,0.6,5.1,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1964.05,
17249,17249,17249,Jammu_Kashmir,1964,6,37.4,26.8,171.0,81.0,0.9,5.9,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1964.06,
17250,17250,17250,Jammu_Kashmir,1964,7,33.2,25.4,337.0,87.0,0.8,6.3,3.93,41946,404211.7,508367.2,22.68,89.07,6,1964.07,1.0
17251,17251,17251,Jammu_Kashmir,1964,8,33.6,26.2,255.0,86.0,0.4,5.8,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1964.08,
17252,17252,17252,Jammu_Kashmir,1964,9,34.6,26.1,203.0,86.0,0.3,5.5,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1964.09,
17253,17253,17253,Jammu_Kashmir,1964,10,33.9,24.5,258.0,87.0,1.5,5.6,6.62,41946,404211.7,508367.2,22.68,89.07,6,1964.1,
17254,17254,17254,Jammu_Kashmir,1964,11,31.5,18.6,23.0,78.0,0.6,2.7,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1964.11,
17255,17255,17255,Jammu_Kashmir,1964,12,30.8,13.5,0.0,79.0,0.5,1.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1964.12,
17256,17256,17256,Jammu_Kashmir,1965,1,29.0,12.7,0.0,73.0,0.7,1.7,7.14,41946,404211.7,508367.2,22.68,89.07,6,1965.01,
17257,17257,17257,Jammu_Kashmir,1965,2,32.3,14.5,21.0,66.0,0.7,1.6,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1965.02,
17258,17258,17258,Jammu_Kashmir,1965,3,36.1,18.5,75.0,65.0,1.3,2.8,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1965.03,
17259,17259,17259,Jammu_Kashmir,1965,4,37.6,23.8,23.0,72.0,2.7,3.8,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1965.04,
17260,17260,17260,Jammu_Kashmir,1965,5,35.4,25.4,135.0,74.0,2.0,4.0,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1965.05,
17261,17261,17261,Jammu_Kashmir,1965,6,37.1,25.8,506.0,82.0,2.1,7.3,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1965.06,1.0
17262,17262,17262,Jammu_Kashmir,1965,7,34.0,25.3,274.0,85.0,2.1,7.1,3.93,41946,404211.7,508367.2,22.68,89.07,6,1965.07,
17263,17263,17263,Jammu_Kashmir,1965,8,34.1,25.2,531.0,87.0,1.3,7.3,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1965.08,1.0
17264,17264,17264,Jammu_Kashmir,1965,9,34.1,25.6,422.0,88.0,1.1,5.9,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1965.09,1.0
17265,17265,17265,Jammu_Kashmir,1965,10,33.7,23.6,345.0,83.0,0.5,3.5,6.62,41946,404211.7,508367.2,22.68,89.07,6,1965.1,
17266,17266,17266,Jammu_Kashmir,1965,11,32.7,18.4,0.0,79.0,0.4,1.2,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1965.11,
17267,17267,17267,Jammu_Kashmir,1965,12,29.6,13.8,4.0,75.0,1.0,2.9,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1965.12,
17268,17268,17268,Jammu_Kashmir,1966,1,27.2,12.0,1.0,73.0,0.4,1.2,7.14,41946,404211.7,508367.2,22.68,89.07,6,1966.01,
17269,17269,17269,Jammu_Kashmir,1966,2,33.8,14.6,0.0,69.0,0.0,1.6,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1966.02,
17270,17270,17270,Jammu_Kashmir,1966,3,34.4,20.5,21.0,67.0,1.3,2.1,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1966.03,
17271,17271,17271,Jammu_Kashmir,1966,4,37.7,22.3,1.0,71.0,0.4,3.0,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1966.04,
17272,17272,17272,Jammu_Kashmir,1966,5,36.1,25.4,132.0,74.0,2.0,4.0,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1966.05,
17273,17273,17273,Jammu_Kashmir,1966,6,37.2,25.2,77.0,82.0,0.4,5.4,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1966.06,
17274,17274,17274,Jammu_Kashmir,1966,7,35.0,26.1,60.0,86.0,0.0,5.9,3.93,41946,404211.7,508367.2,22.68,89.07,6,1966.07,
17275,17275,17275,Jammu_Kashmir,1966,8,33.9,26.0,67.0,86.0,0.0,5.8,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1966.08,
17276,17276,17276,Jammu_Kashmir,1966,9,33.0,25.7,248.0,86.0,1.2,5.2,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1966.09,
17277,17277,17277,Jammu_Kashmir,1966,10,33.9,23.4,90.0,81.0,0.0,3.6,6.62,41946,404211.7,508367.2,22.68,89.07,6,1966.1,
17278,17278,17278,Jammu_Kashmir,1966,11,33.9,18.9,0.0,75.0,0.0,2.0,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1966.11,
17279,17279,17279,Jammu_Kashmir,1966,12,30.6,12.6,0.0,73.0,0.1,1.1,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1966.12,
17280,17280,17280,Jammu_Kashmir,1967,1,28.4,12.3,2.0,73.0,0.5,1.3,7.14,41946,404211.7,508367.2,22.68,89.07,6,1967.01,
17281,17281,17281,Jammu_Kashmir,1967,2,34.6,15.7,0.0,69.0,0.3,1.1,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1967.02,
17282,17282,17282,Jammu_Kashmir,1967,3,37.7,20.3,25.0,67.0,0.3,1.2,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1967.03,
17283,17283,17283,Jammu_Kashmir,1967,4,37.7,22.4,70.0,71.0,0.4,1.6,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1967.04,
17284,17284,17284,Jammu_Kashmir,1967,5,37.2,25.7,0.0,74.0,0.5,1.9,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1967.05,
17285,17285,17285,Jammu_Kashmir,1967,6,34.8,26.1,276.0,82.0,1.8,5.4,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1967.06,
17286,17286,17286,Jammu_Kashmir,1967,7,32.5,25.9,334.0,86.0,1.6,5.9,3.93,41946,404211.7,508367.2,22.68,89.07,6,1967.07,1.0
17287,17287,17287,Jammu_Kashmir,1967,8,32.2,26.0,289.0,86.0,1.5,5.8,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1967.08,
17288,17288,17288,Jammu_Kashmir,1967,9,33.0,25.7,254.0,86.0,1.2,5.2,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1967.09,
17289,17289,17289,Jammu_Kashmir,1967,10,32.8,23.7,122.0,81.0,0.9,3.6,6.62,41946,404211.7,508367.2,22.68,89.07,6,1967.1,
17290,17290,17290,Jammu_Kashmir,1967,11,31.2,18.2,16.0,75.0,0.8,2.0,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1967.11,
17291,17291,17291,Jammu_Kashmir,1967,12,28.0,13.2,3.0,73.0,0.9,1.1,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1967.12,
17292,17292,17292,Jammu_Kashmir,1968,1,27.2,12.2,2.0,73.0,0.8,0.0,7.14,41946,404211.7,508367.2,22.68,89.07,6,1968.01,
17293,17293,17293,Jammu_Kashmir,1968,2,30.9,15.6,16.0,69.0,1.0,0.0,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1968.02,
17294,17294,17294,Jammu_Kashmir,1968,3,34.4,20.5,23.0,67.0,1.3,0.0,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1968.03,
17295,17295,17295,Jammu_Kashmir,1968,4,35.5,24.2,65.0,71.0,2.0,0.0,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1968.04,
17296,17296,17296,Jammu_Kashmir,1968,5,35.4,25.4,135.0,74.0,2.0,0.0,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1968.05,
17297,17297,17297,Jammu_Kashmir,1968,6,34.8,26.1,276.0,82.0,1.8,0.0,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1968.06,
17298,17298,17298,Jammu_Kashmir,1968,7,32.5,25.9,334.0,86.0,1.6,0.0,3.93,41946,404211.7,508367.2,22.68,89.07,6,1968.07,1.0
17299,17299,17299,Jammu_Kashmir,1968,8,32.2,26.0,289.0,86.0,1.5,0.0,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1968.08,
17300,17300,17300,Jammu_Kashmir,1968,9,33.0,25.7,254.0,86.0,1.2,0.0,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1968.09,
17301,17301,17301,Jammu_Kashmir,1968,10,32.8,23.7,122.0,81.0,0.9,0.0,6.62,41946,404211.7,508367.2,22.68,89.07,6,1968.1,
17302,17302,17302,Jammu_Kashmir,1968,11,31.2,18.2,16.0,75.0,0.8,0.0,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1968.11,
17303,17303,17303,Jammu_Kashmir,1968,12,28.0,13.2,3.0,73.0,0.8,0.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1968.12,
17304,17304,17304,Jammu_Kashmir,1969,1,29.4,10.9,0.0,81.0,0.1,2.1,7.14,41946,404211.7,508367.2,22.68,89.07,6,1969.01,
17305,17305,17305,Jammu_Kashmir,1969,2,31.7,16.0,0.0,86.0,0.4,2.3,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1969.02,
17306,17306,17306,Jammu_Kashmir,1969,3,37.2,20.0,62.0,76.0,0.5,2.3,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1969.03,
17307,17307,17307,Jammu_Kashmir,1969,4,37.2,23.9,254.0,78.0,0.4,2.3,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1969.04,
17308,17308,17308,Jammu_Kashmir,1969,5,37.5,24.7,18.0,82.0,0.5,2.6,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1969.05,
17309,17309,17309,Jammu_Kashmir,1969,6,36.2,26.5,91.0,84.0,2.6,3.6,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1969.06,
17310,17310,17310,Jammu_Kashmir,1969,7,35.0,26.1,184.0,90.0,1.0,5.2,3.93,41946,404211.7,508367.2,22.68,89.07,6,1969.07,
17311,17311,17311,Jammu_Kashmir,1969,8,34.4,25.1,578.0,93.0,0.6,6.2,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1969.08,1.0
17312,17312,17312,Jammu_Kashmir,1969,9,35.0,25.5,550.0,90.0,0.6,5.1,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1969.09,1.0
17313,17313,17313,Jammu_Kashmir,1969,10,33.3,23.4,130.0,88.0,0.2,3.0,6.62,41946,404211.7,508367.2,22.68,89.07,6,1969.1,
17314,17314,17314,Jammu_Kashmir,1969,11,32.4,18.4,0.0,82.0,0.4,1.5,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1969.11,
17315,17315,17315,Jammu_Kashmir,1969,12,28.9,13.1,0.0,77.0,0.2,0.9,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1969.12,
17316,17316,17316,Jammu_Kashmir,1970,1,28.3,12.3,0.0,79.0,0.2,1.4,7.14,41946,404211.7,508367.2,22.68,89.07,6,1970.01,
17317,17317,17317,Jammu_Kashmir,1970,2,32.8,14.8,47.0,73.0,0.5,2.1,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1970.02,
17318,17318,17318,Jammu_Kashmir,1970,3,36.8,21.1,22.0,75.0,1.1,2.8,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1970.03,
17319,17319,17319,Jammu_Kashmir,1970,4,37.7,23.8,4.0,74.0,1.3,3.3,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1970.04,
17320,17320,17320,Jammu_Kashmir,1970,5,37.2,25.5,59.0,72.0,1.5,4.5,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1970.05,
17321,17321,17321,Jammu_Kashmir,1970,6,35.0,24.1,296.0,88.0,1.1,4.8,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1970.06,
17322,17322,17322,Jammu_Kashmir,1970,7,34.4,24.1,356.0,91.0,1.2,5.1,3.93,41946,404211.7,508367.2,22.68,89.07,6,1970.07,1.0
17323,17323,17323,Jammu_Kashmir,1970,8,35.0,25.6,274.0,89.0,1.1,5.5,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1970.08,
17324,17324,17324,Jammu_Kashmir,1970,9,33.9,25.7,377.0,89.0,1.2,5.3,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1970.09,1.0
17325,17325,17325,Jammu_Kashmir,1970,10,32.8,23.6,100.0,87.0,0.6,3.7,6.62,41946,404211.7,508367.2,22.68,89.07,6,1970.1,
17326,17326,17326,Jammu_Kashmir,1970,11,31.1,17.8,9.0,76.0,0.3,2.7,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1970.11,
17327,17327,17327,Jammu_Kashmir,1970,12,30.0,12.1,0.0,77.0,0.1,0.9,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1970.12,
17328,17328,17328,Jammu_Kashmir,1971,1,29.9,13.3,0.0,73.0,0.5,1.2,7.14,41946,404211.7,508367.2,22.68,89.07,6,1971.01,
17329,17329,17329,Jammu_Kashmir,1971,2,30.9,15.5,10.0,69.0,1.0,1.6,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1971.02,
17330,17330,17330,Jammu_Kashmir,1971,3,35.6,19.6,0.0,67.0,0.0,2.1,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1971.03,
17331,17331,17331,Jammu_Kashmir,1971,4,35.5,24.2,65.0,71.0,2.0,3.0,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1971.04,
17332,17332,17332,Jammu_Kashmir,1971,5,36.1,21.4,145.0,74.0,1.6,4.0,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1971.05,
17333,17333,17333,Jammu_Kashmir,1971,6,35.0,25.4,401.0,82.0,2.2,5.4,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1971.06,1.0
17334,17334,17334,Jammu_Kashmir,1971,7,34.4,25.5,598.0,86.0,1.7,5.9,3.93,41946,404211.7,508367.2,22.68,89.07,6,1971.07,1.0
17335,17335,17335,Jammu_Kashmir,1971,8,33.3,25.0,289.0,86.0,0.9,5.8,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1971.08,
17336,17336,17336,Jammu_Kashmir,1971,9,35.6,25.6,263.0,86.0,1.3,5.2,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1971.09,
17337,17337,17337,Jammu_Kashmir,1971,10,34.4,24.0,198.0,81.0,2.1,3.6,6.62,41946,404211.7,508367.2,22.68,89.07,6,1971.1,
17338,17338,17338,Jammu_Kashmir,1971,11,32.2,18.1,1.0,75.0,0.8,2.0,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1971.11,
17339,17339,17339,Jammu_Kashmir,1971,12,27.8,13.2,3.0,73.0,0.8,1.1,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1971.12,
17340,17340,17340,Jammu_Kashmir,1972,1,27.8,12.6,1.0,73.0,0.4,0.6,7.14,41946,404211.7,508367.2,22.68,89.07,6,1972.01,
17341,17341,17341,Jammu_Kashmir,1972,2,32.2,12.8,15.0,69.0,0.2,0.2,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1972.02,
17342,17342,17342,Jammu_Kashmir,1972,3,37.2,20.6,0.0,67.0,0.5,0.3,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1972.03,
17343,17343,17343,Jammu_Kashmir,1972,4,37.2,24.1,8.0,71.0,1.1,1.8,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1972.04,
17344,17344,17344,Jammu_Kashmir,1972,5,37.7,25.9,0.0,74.0,2.3,3.3,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1972.05,
17345,17345,17345,Jammu_Kashmir,1972,6,34.8,26.1,271.0,82.0,1.8,5.3,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1972.06,
17346,17346,17346,Jammu_Kashmir,1972,7,32.5,25.9,320.0,86.0,1.6,5.7,3.93,41946,404211.7,508367.2,22.68,89.07,6,1972.07,1.0
17347,17347,17347,Jammu_Kashmir,1972,8,32.2,26.0,279.0,86.0,1.4,5.6,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1972.08,
17348,17348,17348,Jammu_Kashmir,1972,9,33.0,25.7,254.0,86.0,1.2,5.2,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1972.09,
17349,17349,17349,Jammu_Kashmir,1972,10,32.8,23.7,112.0,81.0,0.9,3.4,6.62,41946,404211.7,508367.2,22.68,89.07,6,1972.1,
17350,17350,17350,Jammu_Kashmir,1972,11,31.2,18.2,16.0,75.0,0.8,1.9,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1972.11,
17351,17351,17351,Jammu_Kashmir,1972,12,28.0,13.2,3.0,73.0,0.9,1.1,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1972.12,
17352,17352,17352,Jammu_Kashmir,1973,1,27.2,12.2,7.0,73.0,0.8,1.2,7.14,41946,404211.7,508367.2,22.68,89.07,6,1973.01,
17353,17353,17353,Jammu_Kashmir,1973,2,34.8,16.9,1.0,56.0,0.4,2.0,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1973.02,
17354,17354,17354,Jammu_Kashmir,1973,3,37.6,19.0,79.0,60.0,0.6,2.0,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1973.03,
17355,17355,17355,Jammu_Kashmir,1973,4,37.6,25.3,42.0,63.0,2.0,3.3,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1973.04,
17356,17356,17356,Jammu_Kashmir,1973,5,36.5,24.3,171.0,75.0,1.7,5.3,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1973.05,
17357,17357,17357,Jammu_Kashmir,1973,6,35.9,26.0,186.0,80.0,1.1,6.0,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1973.06,
17358,17358,17358,Jammu_Kashmir,1973,7,33.9,25.9,290.0,86.0,1.6,6.1,3.93,41946,404211.7,508367.2,22.68,89.07,6,1973.07,
17359,17359,17359,Jammu_Kashmir,1973,8,33.5,25.6,320.0,85.0,0.9,5.8,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1973.08,1.0
17360,17360,17360,Jammu_Kashmir,1973,9,34.4,25.3,295.0,87.0,0.7,5.9,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1973.09,
17361,17361,17361,Jammu_Kashmir,1973,10,35.6,23.6,153.0,81.0,0.5,4.2,6.62,41946,404211.7,508367.2,22.68,89.07,6,1973.1,
17362,17362,17362,Jammu_Kashmir,1973,11,33.7,18.7,102.0,76.0,0.4,2.8,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1973.11,
17363,17363,17363,Jammu_Kashmir,1973,12,27.9,13.7,134.0,72.0,0.4,1.3,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1973.12,
17364,17364,17364,Jammu_Kashmir,1974,1,29.8,11.7,0.0,64.0,0.3,0.2,7.14,41946,404211.7,508367.2,22.68,89.07,6,1974.01,
17365,17365,17365,Jammu_Kashmir,1974,2,35.7,13.8,0.0,54.0,0.5,0.6,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1974.02,
17366,17366,17366,Jammu_Kashmir,1974,3,37.3,20.7,107.0,63.0,1.1,2.1,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1974.03,
17367,17367,17367,Jammu_Kashmir,1974,4,37.5,24.7,77.0,72.0,1.9,2.9,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1974.04,
17368,17368,17368,Jammu_Kashmir,1974,5,37.3,25.7,168.0,70.0,2.4,4.5,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1974.05,
17369,17369,17369,Jammu_Kashmir,1974,6,36.6,26.0,127.0,78.0,1.3,5.7,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1974.06,
17370,17370,17370,Jammu_Kashmir,1974,7,33.5,25.3,528.0,87.0,1.1,6.7,3.93,41946,404211.7,508367.2,22.68,89.07,6,1974.07,1.0
17371,17371,17371,Jammu_Kashmir,1974,8,37.1,26.0,238.0,84.0,1.2,6.0,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1974.08,
17372,17372,17372,Jammu_Kashmir,1974,9,35.1,24.8,348.0,85.0,0.6,5.4,4.913333333,41946,404211.7,508367.2,22.68,89.07,6,1974.09,1.0
17373,17373,17373,Jammu_Kashmir,1974,10,35.3,24.5,183.0,81.0,0.2,3.8,6.62,41946,404211.7,508367.2,22.68,89.07,6,1974.1,
17374,17374,17374,Jammu_Kashmir,1974,11,33.2,19.8,0.0,71.0,0.6,2.3,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1974.11,
17375,17375,17375,Jammu_Kashmir,1974,12,29.3,12.3,0.0,66.0,0.3,0.0,7.113333333,41946,404211.7,508367.2,22.68,89.07,6,1974.12,
17376,17376,17376,Jammu_Kashmir,1975,1,30.4,11.9,6.0,63.0,0.4,0.9,7.14,41946,404211.7,508367.2,22.68,89.07,6,1975.01,
17377,17377,17377,Jammu_Kashmir,1975,2,34.3,15.5,35.0,62.0,0.6,2.1,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1975.02,
17378,17378,17378,Jammu_Kashmir,1975,3,37.6,20.9,0.0,54.0,0.9,1.3,8.256666667,41946,404211.7,508367.2,22.68,89.07,6,1975.03,
17379,17379,17379,Jammu_Kashmir,1975,4,37.6,24.6,19.0,65.0,2.6,2.3,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1975.04,
17380,17380,17380,Jammu_Kashmir,1975,5,37.6,25.3,117.0,69.0,2.1,4.4,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1975.05,
